,section,book,start,end,first_ms,book2,ms2,section2,rid
2718,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1781,1784,1361,0660IbnCadim.BughyatTalab,1965,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2719,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1790,1794,1361,0660IbnCadim.BughyatTalab,1965,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2720,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1794,1798,1361,0660IbnCadim.BughyatTalab,1965,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2721,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1801,1805,1361,0660IbnCadim.BughyatTalab,1965,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2722,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1808,1814,1361,0660IbnCadim.BughyatTalab,1965,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2723,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1819,1822,1361,0660IbnCadim.BughyatTalab,1965,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2724,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1824,1828,1361,0660IbnCadim.BughyatTalab,1965,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2725,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1857,1860,1361,0660IbnCadim.BughyatTalab,1965,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2726,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1866,1873,1361,0660IbnCadim.BughyatTalab,1965,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2727,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1875,1879,1361,0660IbnCadim.BughyatTalab,1965,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2728,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1895,1901,1361,0660IbnCadim.BughyatTalab,1965,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2729,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1904,1910,1361,0660IbnCadim.BughyatTalab,1965,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2730,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1919,1923,1361,0660IbnCadim.BughyatTalab,1965,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2731,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1927,1930,1361,0660IbnCadim.BughyatTalab,1965,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2732,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1549,1553,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2733,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1553,1561,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2734,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1561,1566,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2735,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1566,1573,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2736,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1573,1577,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2737,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1578,1579,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2738,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1579,1588,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2739,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1588,1601,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2740,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1601,1602,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2741,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1603,1606,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2742,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1606,1617,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2743,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1620,1679,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2744,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1680,1685,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2745,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1686,1718,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2746,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1740,1745,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2747,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1754,1755,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2748,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1755,1761,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2749,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1762,1765,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2750,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1765,1787,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2751,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1787,1789,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2752,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1792,1805,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2753,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1805,1822,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2754,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1833,1839,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2755,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1839,1914,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2756,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1915,1921,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2757,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1926,1927,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2758,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1927,1997,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2759,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1997,2000,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2760,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,2008,2081,1361,0660IbnCadim.BughyatTalab,1961,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2761,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1551,1554,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2762,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1570,1573,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2763,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1600,1603,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2764,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1614,1617,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2765,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1618,1622,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2766,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1622,1623,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2767,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1623,1626,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2768,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1645,1649,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2769,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1658,1663,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2770,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1670,1673,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2771,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1680,1684,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2772,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1703,1708,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2773,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1697,1700,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2774,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1710,1715,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2775,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1715,1723,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2776,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1723,1725,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2777,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1738,1741,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2778,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1744,1747,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2779,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1753,1756,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2780,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1786,1791,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2781,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1830,1846,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2782,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1846,1854,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2783,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1854,1871,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2784,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1871,1872,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2785,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1872,1876,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2786,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1876,1880,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2787,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1882,1883,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2788,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1883,1886,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2789,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1892,1895,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2790,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1900,1903,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2791,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1903,1908,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2792,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1909,1915,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2793,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1915,1920,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2794,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1920,1921,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2795,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1922,1923,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2796,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1923,1929,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2797,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1933,1939,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2798,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,1939,2011,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2799,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,2012,2013,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2800,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,2013,2015,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2801,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,2015,2016,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2802,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,2016,2017,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2803,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,2017,2018,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2804,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,2018,2021,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2805,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,2022,2023,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2806,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,2023,2027,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2807,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,2034,2037,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2808,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,2045,2046,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2809,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,2052,2061,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2810,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,2061,2062,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2811,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,2065,2070,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2812,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,2087,2090,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2813,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,2095,2098,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2814,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,2106,2110,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2815,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,2111,2112,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2816,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,2112,2116,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2817,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,2139,2142,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
2818,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,2155,2159,1361,0660IbnCadim.BughyatTalab,1957,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
