parent_cl,par_begin,par_len,level_1,per_of_par,level_2,per_of_l1,level_3,per_of_l2,ms,parent_cl_book,level_1_book,level_2_book,level_3_book
63607,431,972,214748544758,73.97,42949818070,41.31,0,0,968,"['0157AbuMikhnafAzdi.WaqcatTaff', '0157AbuMikhnafAzdi.MaqtalHusayn']",No Data,"['0157AbuMikhnafAzdi.WaqcatTaff', '0157AbuMikhnafAzdi.MaqtalHusayn']",No Cluster
214748544750,493,1049,42949833523,50.71,0,0.0,0,0,968,No Data,"['0157AbuMikhnafAzdi.WaqcatTaff', '0157AbuMikhnafAzdi.MaqtalHusayn']",No Cluster,No Cluster
8590207241,792,485,51539715780,40.21,0,0,0,0,969,['0499MurshidYahyaIbnShajari.Amali'],['0571IbnCasakir.TarikhDimashq'],No Cluster,No Cluster
283467927633,758,608,69045,51.32,0,0,0,0,970,['0845Maqrizi.MusawwadatMawaciz'],"['0845Maqrizi.ItticazHunafa', '0845Maqrizi.MusawwadatMawaciz']",No Cluster,No Cluster
199826,87,588,163208828210,24.32,0,0,0,0,970,['0363QadiNucman.SharhAkhbar'],No Data,No Cluster,No Cluster
34359942643,1,1087,25770076798,74.24,34359942649,65.3,0,0,971,No Data,['0845Maqrizi.MusawwadatMawaciz'],['0845Maqrizi.ItticazHunafa'],No Cluster
188978568230,808,830,34360051788,66.27,103079229471,60.91,0,0,971,['0845Maqrizi.MusawwadatMawaciz'],No Data,['0588IbnMamun.AkhbarMisr'],No Cluster
34360051784,1,1108,34360051792,23.38,0,0.0,0,0,972,No Data,"['0845Maqrizi.Muqaffa', '0845Maqrizi.MusawwadatMawaciz']",No Cluster,No Cluster
34360051784,1,1108,34360051790,30.51,0,0.0,0,0,972,No Data,['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
68719511714,1109,602,94489646548,41.2,0,0.0,0,0,972,['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
94489646544,268,1428,68719511713,69.4,111669304331,93.95,0,0,972,['0845Maqrizi.MusawwadatMawaciz'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Data,No Cluster
274878189280,1,577,94489632048,48.87,0,0,0,0,974,['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
214748628170,605,585,214748422215,32.14,0,0,0,0,975,['0821Qalqashandi.SubhAcsha'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
25769824446,543,660,0,0,0,0,0,0,979,['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,No Cluster
8590242242,1005,128,0,0,0,0,0,0,980,['0420Musabbihi.AkhbarMisr'],No Cluster,No Cluster,No Cluster
188978689926,438,223,0,0,0,0,0,0,981,No Data,No Cluster,No Cluster,No Cluster
120259351111,25,647,17179937564,40.34,0,0,0,0,982,['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
42949914145,672,1006,42949914150,26.44,0,0,0,0,982,['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
42949914145,672,1006,103079502731,15.21,0,0,0,0,982,['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
25769831237,5,985,25769831238,56.24,0,0,0,0,983,['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
25769831236,559,1103,25769831239,47.51,0,0,0,0,983,['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
85899387289,1,824,85899387292,51.82,0,0,0,0,984,['0821Qalqashandi.SubhAcsha'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
34360049187,785,858,34360049189,30.42,0,0,0,0,985,['0617IbnTuwayr.NuzhatMuqlatayn'],['0542IbnMunjibTajRiyasaIbnSayrafi.Afdaliyyat'],No Cluster,No Cluster
111669330622,806,879,0,0,0,0,0,0,988,['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,No Cluster
300647757197,1,451,42949783611,34.37,0,0,0,0,991,['0845Maqrizi.Muqaffa'],No Data,No Cluster,No Cluster
77309453378,905,751,77309453379,67.24,0,0,0,0,992,['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
17180143831,1,1371,17180143836,57.99,17180143834,72.58,0,0,993,['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster
249108430973,1,714,206158711720,50.42,0,0.0,0,0,994,['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster
8590317966,497,1008,8590317969,41.47,0,0.0,0,0,994,['0845Maqrizi.ItticazHunafa'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
8590317966,497,1008,17179937562,60.81,8590317968,61.83,0,0,994,['0845Maqrizi.ItticazHunafa'],['0845Maqrizi.Muqaffa'],['0588IbnMamun.AkhbarMisr'],No Cluster
8590317967,1,720,180388834088,27.36,0,0,0,0,995,['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
274587,1031,621,274588,58.94,0,0,0,0,995,['0677IbnMuyassar.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
163208986758,712,795,163208986764,34.47,0,0,0,0,995,['0733Nuwayri.NihayatArab'],['0677IbnMuyassar.AkhbarMisr'],No Cluster,No Cluster
163208986758,712,795,274589,24.53,0,0,0,0,995,['0733Nuwayri.NihayatArab'],['0677IbnMuyassar.AkhbarMisr'],No Cluster,No Cluster
214748565501,1,1639,274585,59.73,274586,68.34,0,0,996,['0733Nuwayri.NihayatArab'],['0677IbnMuyassar.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster
214748565501,1,1639,163208880414,59.18,0,0.0,0,0,996,['0733Nuwayri.NihayatArab'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
34360002260,157,717,85899596565,55.79,0,0,0,0,997,"['0845Maqrizi.Muqaffa', '0845Maqrizi.MusawwadatMawaciz']",['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
60129588318,626,885,60129588321,29.04,0,0,0,0,998,['0845Maqrizi.MusawwadatMawaciz'],['0597CimadDinKatibIsfahani.TarikhDawlatAlSaljuq'],No Cluster,No Cluster
60129588318,626,885,60129588322,19.89,0,0,0,0,998,['0845Maqrizi.MusawwadatMawaciz'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster
68719662914,1,911,68719662915,76.4,0,0,0,0,999,['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
68719662914,1,911,68719662918,23.16,0,0,0,0,999,['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
137439262551,1199,573,137439262552,34.03,0,0,0,0,1000,['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
120259213529,1035,684,283467861505,57.31,0,0,0,0,1005,['0617IbnTuwayr.NuzhatMuqlatayn'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster
283467861501,49,1506,283467861504,35.06,0,0,0,0,1005,['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
283467861501,49,1506,283467861506,28.42,0,0,0,0,1005,['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
283467861501,49,1506,283467861507,25.23,0,0,0,0,1005,['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
283467861501,49,1506,283467861503,36.39,0,0,0,0,1005,['0874IbnTaghribirdi.NujumZahira'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster
197568686835,1,1647,197568686832,35.34,120259213528,40.89,0,0,1006,['0874IbnTaghribirdi.NujumZahira'],['0845Maqrizi.MusawwadatMawaciz'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster
197568686835,1,1647,197568686830,67.03,0,0.0,0,0,1006,['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
197568686835,1,1647,197568686831,64.66,0,0.0,0,0,1006,['0874IbnTaghribirdi.NujumZahira'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster
188978840943,1,939,335007791310,45.26,0,0,0,0,1007,['0617IbnTuwayr.NuzhatMuqlatayn'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster
188978840943,1,939,266287986318,79.02,0,0,0,0,1007,['0617IbnTuwayr.NuzhatMuqlatayn'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster
188978840943,1,939,77309502174,40.79,0,0,0,0,1007,['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
120259114043,1,1301,120259114049,19.14,0,0,0,0,1008,['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
120259114043,1,1301,120259114046,50.12,0,0,0,0,1008,['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
120259114043,1,1301,42949751359,21.91,0,0,0,0,1008,['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
120259114044,711,902,120259114048,33.81,0,0,0,0,1008,['0617IbnTuwayr.NuzhatMuqlatayn'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster
128849380395,1,1547,60129614827,45.7,0,0.0,0,0,1009,['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
128849380395,1,1547,42949751358,44.6,0,0.0,0,0,1009,['0874IbnTaghribirdi.NujumZahira'],['0821Qalqashandi.SubhAcsha'],No Cluster,No Cluster
128849380395,1,1547,128849380397,54.95,128849380400,18.47,0,0,1009,['0874IbnTaghribirdi.NujumZahira'],['0845Maqrizi.MusawwadatMawaciz'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster
128849380396,708,894,68719702410,23.83,0,0.0,0,0,1009,['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
231928313296,1,945,154618994969,38.94,0,0.0,0,0,1010,['0845Maqrizi.MusawwadatMawaciz'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
214748367715,210,1449,335007723491,70.19,0,0.0,0,0,1010,['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
214748367715,210,1449,68719845220,49.21,154619011106,38.29,0,0,1010,['0874IbnTaghribirdi.NujumZahira'],['0845Maqrizi.MusawwadatMawaciz'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster
154619011107,1,662,68719845219,61.93,0,0.0,0,0,1011,['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
214748723388,12,1741,249108298949,55.72,0,0.0,0,0,1011,['0821Qalqashandi.SubhAcsha'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster
214748723388,12,1741,94489482665,69.39,94489482668,30.79,0,0,1011,['0821Qalqashandi.SubhAcsha'],['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster
94489593319,1,1164,94489482666,74.23,0,0,0,0,1012,['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
60129728211,1165,535,68719702411,22.24,0,0,0,0,1012,['0617IbnTuwayr.NuzhatMuqlatayn'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster
163208949753,128,1568,309237722235,49.87,0,0,0,0,1012,['0821Qalqashandi.SubhAcsha'],['0874IbnTaghribirdi.NujumZahira'],No Cluster,No Cluster
68719702407,1,960,60129728210,54.27,0,0,0,0,1013,['0821Qalqashandi.SubhAcsha'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
309237722233,8,1252,51539855588,38.1,0,0,0,0,1013,['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
154619075596,1,1257,42949775611,44.07,0,0,0,0,1015,['0845Maqrizi.ItticazHunafa'],['0677IbnMuyassar.AkhbarMisr'],No Cluster,No Cluster
154619075596,1,1257,42949909911,58.63,0,0,0,0,1015,['0845Maqrizi.ItticazHunafa'],['0677IbnMuyassar.AkhbarMisr'],No Cluster,No Cluster
42949893335,419,1024,23152,22.66,0,0,0,0,1016,['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
128849033042,250,1331,128849033043,63.26,0,0,0,0,1017,['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
214748582036,1,1405,188978564508,46.05,0,0,0,0,1020,['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster
214748582036,1,1405,214748582039,25.62,0,0,0,0,1020,['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
171798734600,652,1081,180388962938,30.25,0,0,0,0,1020,['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
180388962935,1,1408,171798734603,39.49,0,0,0,0,1021,['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster
180388962935,1,1408,55105,46.95,0,0,0,0,1021,['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster
68719600959,557,1141,188978675421,25.33,0,0,0,0,1021,['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
68719557908,1,1339,68719557910,29.57,0,0,0,0,1022,['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster
17179953772,412,1241,17179953774,25.22,0,0,0,0,1022,['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
197568500558,1,1406,17179953775,16.5,0,0,0,0,1023,['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster
197568500558,1,1406,163208981538,54.13,0,0,0,0,1023,['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
231928496294,1,1671,25769987254,19.39,154619153207,40.12,0,0,1024,['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster
231928496294,1,1671,25769987252,36.8,25769987253,46.83,0,0,1024,['0874IbnTaghribirdi.NujumZahira'],['0845Maqrizi.MusawwadatMawaciz'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster
231928496294,1,1671,77309512630,61.7,0,0.0,0,0,1024,['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
146028915440,1,605,146028915441,41.82,0,0,0,0,1025,['0617IbnTuwayr.NuzhatMuqlatayn'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster
249108245431,249,802,214748712361,44.39,0,0,0,0,1025,['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
249108245431,249,802,214748712363,28.3,0,0,0,0,1025,['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
294422,771,587,0,0,0,0,0,0,1027,['0821Qalqashandi.SubhAcsha'],No Cluster,No Cluster,No Cluster
274878171063,804,528,0,0,0,0,0,0,1028,['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,No Cluster
163209012124,580,982,163209012126,14.36,0,0,0,0,1031,['0845Maqrizi.MusawwadatMawaciz'],No Data,No Cluster,No Cluster
274877934845,650,619,274877934847,41.03,0,0,0,0,1032,['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
77309470697,909,730,274878140932,50.68,0,0,0,0,1032,['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
343597506759,1,1173,77309470696,79.28,163208904036,62.8,0,0,1033,['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],No Cluster
343597506759,1,1173,17180229333,26.94,0,0.0,0,0,1033,['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.Muqaffa'],No Cluster,No Cluster
343597506761,939,678,197568818119,65.34,0,0.0,0,0,1033,['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
25769920623,1,1012,25769920625,39.82,0,0,0,0,1034,['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster
128849391105,1,692,146028968676,45.09,0,0,0,0,1035,['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster
146028968673,713,867,146028968677,35.06,0,0,0,0,1035,['0692IbnCabdZahir.RawdaBahiyya'],['0692IbnCabdZahir.RawdaBahiyya'],No Cluster,No Cluster
60129761380,930,333,180388974034,49.85,0,0,0,0,1038,['0617IbnTuwayr.NuzhatMuqlatayn'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster
180388764711,539,1019,77309453380,79.1,249108415042,37.22,0,0,1040,"['0845Maqrizi.Muqaffa', '0845Maqrizi.ItticazHunafa']",['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],No Cluster
146029227166,380,1387,146029227170,18.96,0,0,0,0,1042,No Data,['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
146029227166,380,1387,146029227169,20.12,0,0,0,0,1042,No Data,['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
146029227166,380,1387,146029227168,42.18,0,0,0,0,1042,No Data,['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster
377957277978,1,313,0,0,0,0,0,0,1043,No Data,No Cluster,No Cluster,No Cluster
223338316530,990,746,223338316531,60.19,0,0,0,0,1044,['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
171798982072,6,750,171798982075,38.27,0,0,0,0,1045,['0845Maqrizi.MusawwadatMawaciz'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
171798982072,6,750,171798982074,46.67,0,0,0,0,1045,['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
180388815067,1261,251,0,0,0,0,0,0,1046,['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster,No Cluster
128849164969,642,967,34359805373,19.34,0,0,0,0,1047,No Data,['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
34359772080,350,1310,34359772081,76.72,34359772083,17.61,0,0,1048,No Data,['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster
34359772080,350,1310,34359772084,20.84,0,0.0,0,0,1048,No Data,['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
257698364046,316,1362,60129896027,32.53,0,0,0,0,1049,No Data,['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
257698364046,316,1362,171798963976,55.8,0,0,0,0,1049,No Data,['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
257698364046,316,1362,25769879915,16.45,0,0,0,0,1049,No Data,['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
25769879912,1,869,180388754215,37.4,0,0,0,0,1050,['0617IbnTuwayr.NuzhatMuqlatayn'],No Data,No Cluster,No Cluster
111669378423,326,769,111669378425,29.26,0,0,0,0,1050,No Data,['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
377957383673,448,1114,206158599619,40.13,0,0,0,0,1051,['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
377957383673,448,1114,206158599618,45.24,0,0,0,0,1051,['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
266288093243,1,1123,266288093244,78.18,0,0,0,0,1052,['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
266288093245,987,650,69276,60.92,0,0,0,0,1052,['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
42950014841,777,835,42950014844,42.28,0,0.0,0,0,1054,['0845Maqrizi.MusawwadatMawaciz'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster
42950014841,777,835,42950014843,63.35,42950014845,52.74,0,0,1054,['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster
68719487619,213,687,68719487622,96.94,0,0,0,0,1056,['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster
137439010718,1064,576,0,0,0,0,0,0,1058,['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster,No Cluster
197568837956,354,1355,85899543725,54.69,0,0,0,0,1061,['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
197568496517,63,1621,0,0,0,0,0,0,1062,['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,No Cluster
137439288729,547,1088,25770054294,24.17,0,0,0,0,1073,['0617IbnTuwayr.NuzhatMuqlatayn'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
103079600765,187,586,94489545054,43.0,0,0,0,0,1078,['0845Maqrizi.MusawwadatMawaciz'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
103079600764,847,675,103079600767,62.37,0,0,0,0,1078,['0845Maqrizi.MusawwadatMawaciz'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
94489481374,889,758,60129890760,28.23,0,0,0,0,1079,['0588IbnMamun.AkhbarMisr'],"['0845Maqrizi.Muqaffa', '0845Maqrizi.MusawwadatMawaciz']",No Cluster,No Cluster
146029209197,9,1055,60129890757,76.3,0,0,0,0,1080,['0845Maqrizi.MusawwadatMawaciz'],"['0845Maqrizi.Muqaffa', '0845Maqrizi.MusawwadatMawaciz']",No Cluster,No Cluster
146029209197,9,1055,77309730751,56.3,0,0,0,0,1080,['0845Maqrizi.MusawwadatMawaciz'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
257698248286,935,623,240518447963,75.92,0,0,0,0,1082,['0597CimadDinKatibIsfahani.TarikhDawlatAlSaljuq'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster
94489545050,1130,568,154618960101,54.93,0,0,0,0,1084,['0617IbnTuwayr.NuzhatMuqlatayn'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster
68719758334,1,1386,34360066876,22.22,0,0,0,0,1087,['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
68719758334,1,1386,34360066875,31.39,0,0,0,0,1087,['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
68719758334,1,1386,231928293126,10.97,0,0,0,0,1087,['0874IbnTaghribirdi.NujumZahira'],['0617IbnTuwayr.NuzhatMuqlatayn'],No Cluster,No Cluster
17179999001,334,1201,17179999003,17.32,0,0,0,0,1088,No Data,['0749IbnFadlAllahCumari.MasalikAbsar'],No Cluster,No Cluster
8589940677,1,1459,51539937413,29.34,0,0,0,0,1089,No Data,['0845Maqrizi.Muqaffa'],No Cluster,No Cluster
171799019463,1,1476,171799019465,27.64,0,0,0,0,1090,No Data,['0845Maqrizi.Muqaffa'],No Cluster,No Cluster
171799019463,1,1476,171799019464,41.26,0,0,0,0,1090,No Data,"['0845Maqrizi.Muqaffa', '0845Maqrizi.ItticazHunafa']",No Cluster,No Cluster
120259431514,1,1473,120259431515,75.7,0,0,0,0,1093,['0845Maqrizi.MusawwadatMawaciz'],['0692IbnCabdZahir.RawdaBahiyya'],No Cluster,No Cluster
77309617262,464,1090,77309617263,76.51,77309617266,69.54,77309617264,66.9,1094,['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],['0692IbnCabdZahir.RawdaBahiyya']
77309725557,466,237,0,0,0,0,0,0,1095,['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster,No Cluster
214748728823,215,715,111669298211,53.43,0,0,0,0,1100,No Data,No Data,No Cluster,No Cluster
171798728124,909,790,171798915535,36.08,0,0,0,0,1105,['0588IbnMamun.AkhbarMisr'],['0677IbnMuyassar.AkhbarMisr'],No Cluster,No Cluster
171798728124,909,790,197568519101,57.97,0,0,0,0,1105,['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
42959,804,770,0,0,0,0,0,0,1109,['0654SibtIbnJawzi.MiratZaman'],No Cluster,No Cluster,No Cluster
17180185251,1,1509,25769855528,55.2,42959,64.23,17180185261,27.48,1110,['0665AbuShama.Rawdatayn'],['0665AbuShama.Rawdatayn'],['0654SibtIbnJawzi.MiratZaman'],['0654SibtIbnJawzi.MiratZaman']
17180185251,1,1509,17180185263,66.27,17180185257,58.4,0,0.0,1110,['0665AbuShama.Rawdatayn'],['0654SibtIbnJawzi.MiratZaman'],['0665AbuShama.Rawdatayn'],No Cluster
17180185251,1,1509,94489288074,46.39,227889,65.14,25769947797,41.45,1110,['0665AbuShama.Rawdatayn'],['0697IbnWasil.MufarrijKurub'],"['0697IbnWasil.MufarrijKurub', '0697IbnWasil.TarikhSalihi']",['0845Maqrizi.ItticazHunafa']
25769947796,1,195,0,0,0,0,0,0,1111,['0697IbnWasil.MufarrijKurub'],No Cluster,No Cluster,No Cluster
94489331448,9,391,0,0,0,0,0,0,1117,['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster,No Cluster
17179962800,108,1126,17179962801,28.24,0,0,0,0,1118,['0845Maqrizi.ItticazHunafa'],"['0845Maqrizi.Muqaffa', '0845Maqrizi.MusawwadatMawaciz']",No Cluster,No Cluster
17179962802,392,1193,17179962799,97.15,0,0,0,0,1118,['0845Maqrizi.Muqaffa'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster
146028999832,709,915,146028999833,75.52,0,0,0,0,1119,['0845Maqrizi.Muqaffa'],"['0845Maqrizi.Muqaffa', '0845Maqrizi.MusawwadatMawaciz']",No Cluster,No Cluster
103079369146,738,645,103079369150,19.07,0,0,0,0,1121,['0692IbnCabdZahir.RawdaBahiyya'],['0845Maqrizi.MusawwadatMawaciz'],No Cluster,No Cluster
