word_5,word_4,word_3,word_2,word_1,book_1,book_2,book_3,book_4,book_5,row_id,cit,book_no,uri_other,word_start,word_end,extend,new_uri
معه,واتني,واشوه,اذبحه,له,0588IbnMamun.AkhbarMisr,,,,,1037.1038,,,,,,,
معي,تكتب,الا,معاويه,له,0241IbnHanbal.Zuhd,0257IbnCabdHakam.FutuhMisr,,,,498,,,,,,,
معي,تكتب,الا,معاويه,له,0257IbnCabdHakam.FutuhMisr,,,,,496.497,,,,,,,
مغاره,دير,هذا,بخنس,ابي,0388Shabushti.Diyarat,,,,,1721,,,,,,,
مفاتيح,هاتي,تفشرين,بس,لها,0764Safadi.AcyanCasr,0764Safadi.WafiBiWafayat,,,,1613,,,,,,,
مقابله,قصدوا,النصاري,سفها,هلا,0845Maqrizi.Suluk,0874IbnTaghribirdi.NujumZahira,,,,1734,,,,,,,
مقال,المصطفي,الامر,ابلغوا,الا,0749IbnFadlAllahCumari.MasalikAbsar,,,,,1341,,,,,,,
مقام,في,جبريل,يعمل,ايش,0420Musabbihi.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,565,,,,,,,
مقامك,يفني,ان,تستطيع,عمرو,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,484.485.487,,,,,,,
مقامك,يفني,ان,تستطيع,عمرو,0634AbuRabicHimyari.Iktifa,,,,,486,,,,,,,
مقسوم,السفلي,العالم,ان,القدما,0845Maqrizi.KhabarCanBashar,,,,,36,,,,,,,
مكانه,كان,الظاهر,عبد,ابن,0692IbnCabdZahir.RawdaBahiyya,,,,,1468,,,,,,,
مكتوما,عندك,يكون,جوهر,يا,0845Maqrizi.Muqaffa',0845Maqrizi.MusawwadatMawaciz,,,,882,,,,,,,
مكثي,يكون,كم,عمرو,له,0257IbnCabdHakam.FutuhMisr,0736IbnDawadari.KanzDurar,,,,465,,,,,,,
مكثي,يكون,كم,عمرو,له,0257IbnCabdHakam.FutuhMisr,,,,,466.467,,,,,,,
مكه,اخبار,كتاب,في,الفاكهي,0930IbnIyas.NuzhatUmam,,,,,523,,,,,,,
ملك,ثم,شاه,وصيف,ابن,0600KatibMarrakushi.Istibsar,0736IbnDawadari.KanzDurar,,,,642,,,,,,,
ملك,ثم,شاه,وصيف,ابن,0600PseudoMascudi.AkhbarZaman,0733Nuwayri.NihayatArab,,,,641,,,,,,,
ملك,كتاب,اتاه,لما,المقوقس,0257IbnCabdHakam.FutuhMisr,,,,,757.758.759,,,,,,,
ملك,له,كان,من,له,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,281.282,,,,,,,
ملك,له,كان,من,له,0588IbnMamun.AkhbarMisr,,,,,280.283,,,,,,,
ملك,يقصدها,قالوا,ماذا,ثم,0596IbnWasifShah.MukhtasarCajaibDunya,0649MuhammadIdrisi.Anwar,,,,335,,,,,,,
ملك,يقصدها,قالوا,ماذا,ثم,0596IbnWasifShah.MukhtasarCajaibDunya,0874IbnTaghribirdi.NujumZahira,,,,334,,,,,,,
ملك,يقصدها,قالوا,ماذا,ثم,0600PseudoMascudi.AkhbarZaman,0930IbnIyas.NuzhatUmam,,,,336,,,,,,,
ملككم,وتقتلون,رجالكم,يذهب,ويلكم,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,,,,513,,,,,,,
ملككم,وتقتلون,رجالكم,يذهب,ويلكم,0733Nuwayri.NihayatArab,0930IbnIyas.NuzhatUmam,,,,514,,,,,,,
ملكوت,من,هذا,فرعون,له,0257IbnCabdHakam.FutuhMisr,,,,,653.654,,,,,,,
مله,مده,المنجم,البلخي,شادان,0581AbuQasimSuhayli.RawdUnuf,0804IbnMulaqqin.Tawdih,,,,672,,,,,,,
مما,اصلح,هذا,يوسف,لها,0487AbuCubaydBakri.MasalikWaMamalik,0600PseudoMascudi.AkhbarZaman,0928MujirDinCulaymi.FathRahman,,,646,,,,,,,
مما,اصلح,هذا,يوسف,لها,0596IbnWasifShah.MukhtasarCajaibDunya,0600PseudoMascudi.AkhbarZaman,,,,647,,,,,,,
ممن,واجناسا,جماعه,رايت,وقد,0930IbnIyas.NuzhatUmam,,,,,542,,,,,,,
ممنوع,الامر,عجيب,ردم,هذا,0346Mascudi.MurujDhahab,0487AbuCubaydBakri.MasalikWaMamalik,0930IbnIyas.NuzhatUmam,,,157,,,,,,,
ممنوع,الامر,عجيب,ردم,هذا,0346Mascudi.MurujDhahab,0930IbnIyas.NuzhatUmam,,,,158.159,,,,,,,
من,احدنا,علي,ما,اخبرنا,0257IbnCabdHakam.FutuhMisr,,,,,510.511,,,,,,,
من,اخرج,ان,لي,افتاذن,0279Baladhuri.AnsabAshraf,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,,,1644,,,,,,,
من,اخرج,ان,لي,افتاذن,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,,,,1642.1643,,,,,,,
من,ادركت,ممن,ثقه,لي,0764Safadi.WafiBiWafayat,,,,,1176,,,,,,,
من,ارضه,اهل,لرسا,ذلك,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,,,,1283,,,,,,,
من,ارضه,اهل,لرسا,ذلك,0257IbnCabdHakam.FutuhMisr,,,,,1284.1285.1286.1287,,,,,,,
من,اعجوبه,عشرون,فهذه,القضاعي,0600PseudoMascudi.AkhbarZaman,0930IbnIyas.NuzhatUmam,,,,108,,,,,,,
من,اعجوبه,عشرون,فهذه,القضاعي,0814IbnZayyat.KawakibSayyara,0930IbnIyas.BadaicZuhur',0930IbnIyas.NuzhatUmam,,,106,,,,,,,
من,اعجوبه,عشرون,فهذه,القضاعي,0911Suyuti.HusnMuhadara,0930IbnIyas.BadaicZuhur',0930IbnIyas.NuzhatUmam,,,107,,,,,,,
من,افته,التمساح,وكذلك,المسعودي,0346Mascudi.MurujDhahab,0930IbnIyas.NuzhatUmam,,,,230,,,,,,,
من,البرك,ذكر,عند,خبرها,0692IbnCabdZahir.RawdaBahiyya,,,,,1258,,,,,,,
من,الجبل,قلعه,اخبار,في,0458IbnSidaMursi.IcrabQuran,0930IbnIyas.NuzhatUmam,,,,380,,,,,,,
من,الزمان,هذا,عرفنا,انما,0845Maqrizi.KhabarCanBashar,,,,,664,,,,,,,
من,الغربي,الجانب,وفي,المسعودي,0487AbuCubaydBakri.MasalikWaMamalik,,,,,470.471,,,,,,,
من,الفتيان,قال,اتباعه,من,0257IbnCabdHakam.FutuhMisr,0717CabbasSafadi.NuzhatMalikWaMamluk,0736IbnDawadari.KanzDurar,,,88,,,,,,,
من,الفرش,خزان,من,واخرج,0845Maqrizi.ItticazHunafa,,,,,964,,,,,,,
من,القيس,ان,اعلم,القيس,0347IbnYunusSadafi.Tarikh,0930IbnIyas.NuzhatUmam,,,,558,,,,,,,
من,القيس,ان,اعلم,القيس,0350MuhammadKindi.FadailMisr,0930IbnIyas.NuzhatUmam,,,,559,,,,,,,
من,الله,اخرجه,والله,اي,0257IbnCabdHakam.FutuhMisr,0347IbnYunusSadafi.Tarikh,,,,66,,,,,,,
من,الله,اخرجه,والله,اي,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,,,,67,,,,,,,
من,الله,اخرجه,والله,اي,0257IbnCabdHakam.FutuhMisr,,,,,68,,,,,,,
من,الله,اخزي,قم,له,0745MuayyadYahyaIbnHamzaCalawi.TamhidFiSharh,,,,,1542,,,,,,,
من,المعونه,حبس,القصر,خزان,0617IbnTuwayr.NuzhatMuqlatayn,,,,,1347,,,,,,,
من,النحر,عيد,انقضي,واذا,0617IbnTuwayr.NuzhatMuqlatayn,,,,,929,,,,,,,
من,الهرم,يبنون,القوم,وكان,0346Mascudi.TanbihWaIshraf,,,,,344,,,,,,,
من,الوزاره,دار,اخبار,في,0911Suyuti.HusnMuhadara,,,,,1608,,,,,,,
من,اليانسيه,الحاره,خبر,في,0845Maqrizi.ItticazHunafa,0845Maqrizi.Muqaffa',,,,864,,,,,,,
من,اليك,ادني,الموت,الحسين,0157AbuMikhnafAzdi.MaqtalHusayn',0157AbuMikhnafAzdi.WaqcatTaff,0314IbnActhamKufi.Futuh,0413ShaykhMufid.Irshad,,1000,,,,,,,
من,امنه,الجزيره,الاحبار,كعب,0257IbnCabdHakam.FutuhMisr,0783IbnHadida.MisbahMudi,,,,98,,,,,,,
من,اول,عمر,شهاب,ابن,0182AbuYusufYacqub.Kharaj,0279Baladhuri.AnsabAshraf,0733Nuwayri.NihayatArab,,,295,,,,,,,
من,اول,عمر,شهاب,ابن,0262CumarIbnShabba.TarikhMadina,0733Nuwayri.NihayatArab,,,,294,,,,,,,
من,اول,عمر,شهاب,ابن,0733Nuwayri.NihayatArab,0855BadrDinCayni.CumdatQari,,,,293,,,,,,,
من,باقيه,الشجره,هذه,ان,0350MuhammadKindi.FadailMisr,,,,,1414,,,,,,,
من,بالاذان,امدد,فاني,شرحبيل,0874IbnTaghribirdi.NujumZahira,,,,,1446,,,,,,,
من,بالباب,وجدت,ومن,ادخلهم,0200YahyaIbnSalam.Tafsir,0213IbnHisham.SiraNabawiyya,,,,422,,,,,,,
من,بالباب,وجدت,ومن,ادخلهم,0200YahyaIbnSalam.Tafsir,0257IbnCabdHakam.FutuhMisr,,,,420,,,,,,,
من,بالباب,وجدت,ومن,ادخلهم,0200YahyaIbnSalam.Tafsir,,,,,421,,,,,,,
من,بالقرب,ارض,هو,التيه,0560SharifIdrisi.NuzhatMushtaq,0900IbnCabdMuncimHimyari.RawdMictar,,,,579,,,,,,,
من,بدرجه,لالحقهم,اكن,لم,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,0662HusaynIbnBadrDin.ShifaUwam,,,300,,,,,,,
من,بدرجه,لالحقهم,اكن,لم,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,,,,298,,,,,,,
من,بدرجه,لالحقهم,اكن,لم,0597IbnJawzi.Muntazam,0630IbnAthirCizzDin.Kamil,,,,299,,,,,,,
من,بركه,بعمل,تامر,له,0874IbnTaghribirdi.NujumZahira,,,,,817.818,,,,,,,
من,بلده,هي,الناسك,منيه,0930IbnIyas.NuzhatUmam,,,,,560,,,,,,,
من,بمصر,كانت,التي,العجاب,0626YaqutHamawi.MucjamBuldan,0649MuhammadIdrisi.Anwar,0911Suyuti.HusnMuhadara,,,99,,,,,,,
من,بمصر,كانت,التي,العجاب,0814IbnZayyat.KawakibSayyara,0930IbnIyas.NuzhatUmam,,,,101,,,,,,,
من,بمصر,كانت,التي,العجاب,0911Suyuti.HusnMuhadara,0930IbnIyas.BadaicZuhur,,,,100,,,,,,,
من,بيت,الطارمه,الطارمه,اصطبل,0617IbnTuwayr.NuzhatMuqlatayn,,,,,1039,,,,,,,
من,تاريخه,في,المامون,ابن,0420Musabbihi.AkhbarMisr,0930IbnIyas.NuzhatUmam,,,,686,,,,,,,
من,تاريخه,في,المامون,ابن,0588IbnMamun.AkhbarMisr,0930IbnIyas.NuzhatUmam,,,,687,,,,,,,
من,تاريخه,في,المامون,ابن,0588IbnMamun.AkhbarMisr,,,,,708,,,,,,,
من,تاريخه,في,المامون,ابن,0692IbnCabdZahir.RawdaBahiyya,0845Maqrizi.MusawwadatMawaciz,,,,1602,,,,,,,
من,تاريخه,في,المامون,ابن,0692IbnCabdZahir.RawdaBahiyya,,,,,1603,,,,,,,
من,تاريخه,في,المامون,ابن,0733Nuwayri.NihayatArab,0821Qalqashandi.SubhAcsha,0930IbnIyas.NuzhatUmam,,,688,,,,,,,
من,تبرا,ممن,الله,بر,0571IbnCasakir.TarikhDimashq,0748Dhahabi.TadhhibTahdhib,,,,1628,,,,,,,
من,تبرا,ممن,الله,بر,0748Dhahabi.SiyarAclamNubala',0748Dhahabi.TadhhibTahdhib,0748Dhahabi.TarikhIslam',,,1627,,,,,,,
من,تراب,ابو,هذا,الناس,0889IbnAhmadSakhawi.TuhfatAhbab,,,,,1203,,,,,,,
من,تعجبت,علي,بن,شافع,0350MuhammadKindi.FadailMisr,0807IbnFurat.TarikhDuwal,,,,1667,,,,,,,
من,تعجبت,علي,بن,شافع,0626YaqutHamawi.MucjamBuldan',0626YaqutHamawi.MucjamUdaba,0930IbnIyas.BadaicZuhur,,,1666,,,,,,,
من,تعجبت,علي,بن,شافع,0764IbnShakirKutubi.FawatWafayat',0764Safadi.NaktHimyan,0764Safadi.WafiBiWafayat',0930IbnIyas.BadaicZuhur,,1665,,,,,,,
من,جعلا,اعطنا,الداعي,له,0733Nuwayri.NihayatArab,0845Maqrizi.MusawwadatMawaciz,,,,914.915,,,,,,,
من,جماعه,بخط,رايت,القضاعي,0626YaqutHamawi.MucjamBuldan,,,,,845,,,,,,,
من,جماعه,كان,وقد,المسعودي,0346Mascudi.MurujDhahab,0487AbuCubaydBakri.MasalikWaMamalik,0930IbnIyas.NuzhatUmam,,,157,,,,,,,
من,جماعه,كان,وقد,المسعودي,0346Mascudi.MurujDhahab,0930IbnIyas.NuzhatUmam,,,,158.159,,,,,,,
من,جنس,هو,البيطار,ابن,0367IbnHawqal.SuratArd,0646IbnBaytarAndalusi.JamicLiMufradat,,,,226,,,,,,,
من,حضر,ثم,والوزير,الخليفه,0588IbnMamun.AkhbarMisr,,,,,1014,,,,,,,
من,خلت,عشره,ولاثنتي,المسبحي,0764IbnShakirKutubi.FawatWafayat,0764Safadi.WafiBiWafayat',0845Maqrizi.ItticazHunafa,,,1315,,,,,,,
من,رجل,كتاب,في,قرات,0276IbnQutaybaDinawari.GharibHadith,0406IbnFurakIsbahani.MushkilHadith,,,,783,,,,,,,
من,رجل,كتاب,في,قرات,0626YaqutHamawi.MucjamBuldan,0821Qalqashandi.SubhAcsha,,,,784,,,,,,,
من,سنتريه,ومدينه,سنتريه,مدينه,0596IbnWasifShah.MukhtasarCajaibDunya,,,,,627,,,,,,,
من,شتم,ما,هلموا,لهم,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,,,,648.650,,,,,,,
من,شتم,ما,هلموا,لهم,0626YaqutHamawi.MucjamBuldan,0845Maqrizi.KhabarCanBashar,0911Suyuti.HusnMuhadara,,,649,,,,,,,
من,ضيعه,الاف,اربعه,فيه,0606IbnMamati.QawaninDawawin,0845Maqrizi.Muqaffa,,,,1312,,,,,,,
من,ضيعه,الاف,اربعه,فيه,0606IbnMamati.QawaninDawawin,,,,,1311.1313,,,,,,,
من,طالب,ابي,بن,علي,0240IbnKhayyatCusfuri.Tarikh,0930IbnIyas.NuzhatUmam,,,,720,,,,,,,
من,عجيبه,اخبار,ولمصر,المسعودي,0749IbnFadlAllahCumari.MasalikAbsar,0930IbnIyas.NuzhatUmam,,,,155,,,,,,,
من,عمرو,رجع,ولما,القضاعي,0276IbnQutaybaDinawari.GharibHadith,0406IbnFurakIsbahani.MushkilHadith,,,,783,,,,,,,
من,عمرو,رجع,ولما,القضاعي,0626YaqutHamawi.MucjamBuldan,0821Qalqashandi.SubhAcsha,,,,784,,,,,,,
من,فخذ,سريع,والبطون,القبال,0350MuhammadKindi.WulatMisr,,,,,1678,,,,,,,
من,فكل,ضروريه,كلها,العلوم,0415QadiCabdJabbar.ManiyyaWaAmal,0548Shahrastani.MilalWaNihal,,,,1537,,,,,,,
من,قوما,منبج,اهل,ان,0182AbuYusufYacqub.Athar,0182AbuYusufYacqub.Kharaj,,,,1253,,,,,,,
من,قوما,منبج,اهل,ان,0182AbuYusufYacqub.Kharaj,,,,,1252.1254,,,,,,,
من,كان,انه,المامون,ابن,0346Mascudi.MurujDhahab,,,,,1143,,,,,,,
من,كان,وما,القبط,انتقاض,0257IbnCabdHakam.FutuhMisr,,,,,273,,,,,,,
من,كل,قاعده,ان,المساح,0629CabdLatifBaghdadi.IfadaWaIctibar,,,,,364,,,,,,,
من,كم,كتابه,في,لنا,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,746,,,,,,,
من,كم,كتابه,في,لنا,0257IbnCabdHakam.FutuhMisr,,,,,743.744.745,,,,,,,
من,كنت,لو,والله,اما,0347IbnYunusSadafi.Tarikh,,,,,1270,,,,,,,
من,لكم,شرع,تعالي,الله,0970IbnIbrahimIbnNujaymMisri.BahrRaiq,,,,,1388,,,,,,,
من,للقاهره,وكان,القاهره,ابواب,0643FathBundari.MukhtasarSanaBarqShami,0692IbnCabdZahir.RawdaBahiyya,,,,883,,,,,,,
من,ليس,راهما,من,بعض,0626YaqutHamawi.MucjamBuldan,0649MuhammadIdrisi.Anwar,0911Suyuti.HusnMuhadara,,,99,,,,,,,
من,ليس,راهما,من,بعض,0814IbnZayyat.KawakibSayyara,0930IbnIyas.NuzhatUmam,,,,101,,,,,,,
من,ليس,راهما,من,بعض,0911Suyuti.HusnMuhadara,0930IbnIyas.BadaicZuhur,,,,100,,,,,,,
من,مصر,فتح,شهد,من,0257IbnCabdHakam.FutuhMisr,0874IbnTaghribirdi.NujumZahira,,,,776,,,,,,,
من,مصر,فتح,شهد,من,0257IbnCabdHakam.FutuhMisr,,,,,774.775,,,,,,,
من,مقدس,ولكنه,بملعون,ليس,0930IbnIyas.NuzhatUmam,,,,,378,,,,,,,
من,مملوه,خزان,في,ووجد,0460Anonymous.DhakhairTuhaf,0845Maqrizi.ItticazHunafa,,,,969,,,,,,,
من,منهم,الحكم,عبد,ابن,0257IbnCabdHakam.FutuhMisr,0874IbnTaghribirdi.NujumZahira,,,,777.778.779,,,,,,,
من,هذا,كان,اذا,له,0257IbnCabdHakam.FutuhMisr,0911Suyuti.JamicKabir,,,,1431,,,,,,,
من,هذا,كان,اذا,له,0257IbnCabdHakam.FutuhMisr,,,,,1432,,,,,,,
من,واجل,اعظم,انه,يعقوب,0257IbnCabdHakam.FutuhMisr,,,,,655,,,,,,,
من,واكثرت,الملك,مع,الزواني,0600PseudoMascudi.AkhbarZaman,0736IbnDawadari.KanzDurar,0930IbnIyas.NuzhatUmam,,,119,,,,,,,
من,واكثرت,الملك,مع,الزواني,0733Nuwayri.NihayatArab,0930IbnIyas.NuzhatUmam,,,,117.118,,,,,,,
من,والمنايا,البلايا,فان,عماره,0845Maqrizi.MusawwadatMawaciz,,,,,1166,,,,,,,
من,وتهديد,لوعيد,هذا,ان,0279Baladhuri.AnsabAshraf,0630IbnAthirCizzDin.Kamil,,,,1629,,,,,,,
من,وحدثني,الذخار,كتاب,في,0588IbnMamun.AkhbarMisr,,,,,956,,,,,,,
من,وحدثني,الذخار,كتاب,في,0845Maqrizi.ItticazHunafa,,,,,963,,,,,,,
من,وحكي,فتحه,المامون,ان,0629CabdLatifBaghdadi.IfadaWaIctibar,0930IbnIyas.NuzhatUmam,,,,365,,,,,,,
من,وخرابها,عمارتها,المقوقس,له,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,,,,249,,,,,,,
من,وخرابها,عمارتها,المقوقس,له,0257IbnCabdHakam.FutuhMisr,,,,,248,,,,,,,
من,وقفت,الفاضل,القاضي,فيه,0606IbnMamati.QawaninDawawin,0845Maqrizi.Muqaffa,,,,1312,,,,,,,
من,وقفت,الفاضل,القاضي,فيه,0606IbnMamati.QawaninDawawin,,,,,1311.1313,,,,,,,
من,وكان,الحكم,عبد,ابن,0257IbnCabdHakam.FutuhMisr,0874IbnTaghribirdi.NujumZahira,,,,776,,,,,,,
من,وكان,الحكم,عبد,ابن,0257IbnCabdHakam.FutuhMisr,,,,,774.775,,,,,,,
من,وكان,الظافر,الخليفه,مقتل,0764Safadi.WafiBiWafayat,,,,,1183,,,,,,,
من,وليس,السما,ناموس,هذا,0596IbnWasifShah.MukhtasarCajaibDunya,0600PseudoMascudi.AkhbarZaman,,,,1690,,,,,,,
من,وليس,السما,ناموس,هذا,0600PseudoMascudi.AkhbarZaman,0845Maqrizi.KhabarCanBashar,,,,1691,,,,,,,
من,ومنهم,بنفسه,قام,هو,0429IbnTahirBaghdadi.FarqBaynaFiraq,,,,,1539,,,,,,,
من,يقبض,ما,البقط,البقط,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,,,,551,,,,,,,
من,يقبض,ما,البقط,البقط,0458IbnSidaMursi.MuhkamWaMuhit,0711IbnManzurIfriqi.LisanCarab,,,,550,,,,,,,
منازل,قدرناه,والقمر,قدرته,عزت,0654SibtIbnJawzi.MiratZaman,0821Qalqashandi.SubhAcsha,,,,706,,,,,,,
منتزهات,كانت,الصحاري,تلك,وفي,0596IbnWasifShah.MukhtasarCajaibDunya,0733Nuwayri.NihayatArab,,,,623,,,,,,,
منتزهات,كانت,الصحاري,تلك,وفي,0600PseudoMascudi.AkhbarZaman,0733Nuwayri.NihayatArab,,,,624.625,,,,,,,
منزلا,يا,هاشم,ابي,ابن,0350MuhammadKindi.WulatMisr,0874IbnTaghribirdi.NujumZahira,,,,835,,,,,,,
منسوبه,الجودريه,الظاهر,عبد,ابن,0692IbnCabdZahir.RawdaBahiyya,0845Maqrizi.MusawwadatMawaciz,,,,1152.1153,,,,,,,
منسوبه,الحسينيه,اخر,موضع,في,0692IbnCabdZahir.RawdaBahiyya,,,,,1173,,,,,,,
منسوبه,العطوفيه,الظاهر,عبد,ابن,0845Maqrizi.MusawwadatMawaciz,,,,,1166,,,,,,,
منسوبه,الوزيريه,الظاهر,عبد,ابن,0692IbnCabdZahir.RawdaBahiyya,0845Maqrizi.MusawwadatMawaciz,,,,1152.1153,,,,,,,
منسوبه,رساله,في,ووجدت,القضاعي,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,0930IbnIyas.NuzhatUmam,,,202,,,,,,,
منسوبه,رساله,في,ووجدت,القضاعي,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,,,,203,,,,,,,
منسوبه,رساله,في,ووجدت,القضاعي,0821Qalqashandi.SubhAcsha,,,,,205,,,,,,,
منسوبه,رساله,في,ووجدت,القضاعي,0874IbnTaghribirdi.NujumZahira,0911Suyuti.HusnMuhadara,,,,206,,,,,,,
منسوبه,رساله,في,ووجدت,القضاعي,0911Suyuti.HusnMuhadara,0930IbnIyas.NuzhatUmam,,,,204,,,,,,,
منصور,سعيد,ابو,العلما,زاهد,0668IbnAbiUsaybica.CuyunAnba,,,,,1595,,,,,,,
منف,وبين,المدينه,هذه,وبين,0596IbnWasifShah.MukhtasarCajaibDunya,0600PseudoMascudi.AkhbarZaman,,,,640,,,,,,,
منه,السابع,اليوم,في,لهم,0255Jahiz.BayanWaTabyin,0845Maqrizi.KhabarCanBashar,,,,1693,,,,,,,
منه,النيل,مجري,والله,اخر,0528HakamIbnAbiSalt.Diwan,0681IbnKhallikan.WafayatAcyan,,,,220,,,,,,,
منه,النيل,مجري,والله,اخر,0613CaliIbnZafir.GharaibTanbihat,0930IbnIyas.NuzhatUmam,,,,219,,,,,,,
منه,النيل,مجري,والله,اخر,0733Nuwayri.NihayatArab,0930IbnIyas.NuzhatUmam,,,,217,,,,,,,
منه,النيل,مجري,والله,اخر,0850ShihabDinIbshihi.Mustatraf,0930IbnIyas.NuzhatUmam,,,,218,,,,,,,
منه,تبرا,لفظه,من,للصبي,0588IbnMamun.AkhbarMisr,0845Maqrizi.Muqaffa,,,,1097,,,,,,,
منه,تبرا,لفظه,من,للصبي,0588IbnMamun.AkhbarMisr,0845Maqrizi.MusawwadatMawaciz,,,,1096.1098,,,,,,,
منه,تعلم,الذي,الكتاب,هذا,0363QadiNucman.KitabHimma,0677IbnMuyassar.AkhbarMisr,0930IbnIyas.NuzhatUmam,,,214,,,,,,,
منه,واخرج,اسيرا,ادخله,لا,0350MuhammadKindi.WulatMisr,,,,,1521,,,,,,,
منه,واخرج,اسيرا,ادخله,لا,0845Maqrizi.Muqaffa,,,,,1522,,,,,,,
منها,خرج,ما,انظر,لقيمه,0224QasimIbnSallam.Amwal,,,,,308,,,,,,,
منها,خرج,ما,انظر,لقيمه,0450AbuHasanMawardi.AhkamSultaniyya,0450AbuHasanMawardi.HawiKabir,0450AbuHasanMawardi.HawiKabir',,,307,,,,,,,
منها,فاح,وقد,صاحبي,لي,0692IbnCabdZahir.RawdaBahiyya,,,,,1179,,,,,,,
منها,قصيده,ايضا,الوراق,السراج,0692IbnCabdZahir.RawdZahir,0725BaybarsMansuri.ZubdatFikra,0807IbnFurat.TarikhDuwal,,,1577,,,,,,,
منها,قصيده,ايضا,الوراق,السراج,0692IbnCabdZahir.RawdZahir,,,,,1578,,,,,,,
منهم,احد,يحضر,فلم,حدوده,0588IbnMamun.AkhbarMisr,,,,,287,,,,,,,
منهم,اسماعيل,ام,هاجر,كانت,0213IbnHisham.SiraNabawiyya,0654SibtIbnJawzi.MiratZaman,,,,72,,,,,,,
منهم,اسماعيل,ام,هاجر,كانت,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,,,,73,,,,,,,
منهم,العماليق,من,انهم,والمشهور,0733Nuwayri.NihayatArab,,,,,406,,,,,,,
مني,فلانه,ابنتي,مكان,تعلم,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,,,,648.650,,,,,,,
مني,فلانه,ابنتي,مكان,تعلم,0626YaqutHamawi.MucjamBuldan,0845Maqrizi.KhabarCanBashar,0911Suyuti.HusnMuhadara,,,649,,,,,,,
موسي,اصحاب,من,كانوا,تبيع,0257IbnCabdHakam.FutuhMisr,0350MuhammadKindi.FadailMisr,,,,77,,,,,,,
موسي,خرج,ميمون,بن,عمر,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,,,,78,,,,,,,
موسي,خرج,ميمون,بن,عمر,0346Mascudi.MurujDhahab,0930IbnIyas.NuzhatUmam,,,,79,,,,,,,
موسي,والملك,الدين,جمال,الامير,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,281.282,,,,,,,
موسي,والملك,الدين,جمال,الامير,0588IbnMamun.AkhbarMisr,,,,,280.283,,,,,,,
موضع,ان,اعلم,الفيوم,مدينه,0600KatibMarrakushi.Istibsar,0736IbnDawadari.KanzDurar,,,,642,,,,,,,
موضع,ان,اعلم,الفيوم,مدينه,0600PseudoMascudi.AkhbarZaman,0733Nuwayri.NihayatArab,,,,641,,,,,,,
مولانا,بالله,نعيذ,للصالح,رجل,0889IbnAhmadSakhawi.TuhfatAhbab,,,,,1471,,,,,,,
ميثاقهم,النبيين,من,اخذنا,واذ,0733Nuwayri.NihayatArab,0845Maqrizi.MusawwadatMawaciz,,,,914.915,,,,,,,
ناتي,صرنا,به,حللنا,اذا,0630IbnAthirCizzDin.Kamil,,,,,1165,,,,,,,
ناحيه,كل,في,ابذلوا,لهم,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,281.282,,,,,,,
ناحيه,كل,في,ابذلوا,لهم,0588IbnMamun.AkhbarMisr,,,,,280.283,,,,,,,
ناما,كنت,لو,والله,لكتبغا,0733Nuwayri.NihayatArab,0807IbnFurat.TarikhDuwal,0845Maqrizi.Suluk,,,1584,,,,,,,
ناما,كنت,لو,والله,لكتبغا,0733Nuwayri.NihayatArab,0845Maqrizi.Suluk,,,,1585,,,,,,,
ناهضهم,لعمرو,حذافه,بن,خارجه,0257IbnCabdHakam.FutuhMisr,0487AbuCubaydBakri.MasalikWaMamalik,,,,506,,,,,,,
ناهضهم,لعمرو,حذافه,بن,خارجه,0257IbnCabdHakam.FutuhMisr,,,,,505,,,,,,,
نبيا,ان,اعلم,كنت,قد,0257IbnCabdHakam.FutuhMisr,0717CabbasSafadi.NuzhatMalikWaMamluk,0736IbnDawadari.KanzDurar,,,88,,,,,,,
نبيا,كان,ان,منعه,ما,0257IbnCabdHakam.FutuhMisr,,,,,87,,,,,,,
نبيا,ولا,ملكا,يكن,لم,0257IbnCabdHakam.FutuhMisr,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir,,,,423,,,,,,,
